user,item,reward,ps,index_env
3279,445,0.0,40.0,2300
2022,26,0.0,40.0,2301
456,496,0.0,40.0,2302
672,487,0.0,40.0,2304
3024,577,0.0,47.61904761904761,2305
1110,377,0.0,40.0,2308
856,248,0.0,40.0,2309
456,728,1.0,40.0,2311
525,654,0.0,76.92307692307692,2313
868,608,0.0,40.0,2314
1341,577,0.0,41.666666666666664,2315
50,520,0.0,40.0,2316
2539,435,0.0,41.666666666666664,2317
2369,584,0.0,43.47826086956522,2318
1206,487,0.0,40.0,2319
979,527,0.0,40.0,2320
50,520,0.0,40.0,2321
979,520,0.0,40.0,2322
50,520,0.0,40.0,2323
2539,435,1.0,41.666666666666664,2324
1100,458,0.0,40.0,2325
50,33,0.0,0.03996003996003997,2327
967,527,0.0,40.0,2328
967,527,0.0,40.0,2329
2369,584,0.0,43.47826086956522,2331
907,777,0.0,40.0,2332
50,520,0.0,40.0,2333
1341,400,0.0,41.666666666666664,2334
716,607,1.0,55.55555555555555,2335
1115,520,0.0,40.0,2336
1665,218,0.0,40.0,2337
3450,129,0.0,40.0,2338
1665,218,0.0,40.0,2339
3450,129,0.0,40.0,2340
1115,520,0.0,40.0,2342
3450,530,0.0,40.0,2344
2508,245,0.0,40.0,2345
2508,245,0.0,40.0,2347
2906,680,0.0,40.0,2348
1665,587,0.0,40.0,2349
3314,650,0.0,43.47826086956522,2351
3450,530,0.0,40.0,2352
2452,736,0.0,40.0,2353
1665,218,0.0,40.0,2356
1665,218,0.0,40.0,2357
3188,517,0.0,40.0,2358
232,487,0.0,40.0,2359
3188,517,0.0,40.0,2360
1308,110,0.0,40.0,2361
232,487,0.0,40.0,2362
1665,218,0.0,40.0,2363
1308,110,0.0,40.0,2364
232,487,0.0,40.0,2365
232,487,0.0,40.0,2367
1665,218,0.0,40.0,2368
672,129,0.0,40.0,2369
2460,527,0.0,40.0,2370
672,777,0.0,40.0,2371
1665,218,0.0,40.0,2372
2478,527,0.0,40.0,2373
2478,527,0.0,40.0,2375
2887,517,0.0,40.0,2376
1665,709,0.0,43.47826086956522,2377
1665,709,0.0,43.47826086956522,2379
1696,520,0.0,40.0,2380
3342,637,0.0,47.61904761904761,2381
1386,307,0.0,83.33333333333333,2382
3087,705,0.0,47.61904761904761,2383
2367,493,0.0,40.0,2384
232,493,0.0,40.0,2386
2367,493,0.0,40.0,2387
452,309,0.0,71.42857142857142,2388
3019,497,0.0,40.0,2390
3087,705,0.0,47.61904761904761,2391
3371,610,0.0,41.666666666666664,2392
3019,0,0.0,0.03996003996003997,2393
3019,0,0.0,0.03996003996003997,2394
3019,0,0.0,0.03996003996003997,2395
3019,0,0.0,0.03996003996003997,2396
3019,0,0.0,0.03996003996003997,2397
2174,493,0.0,40.0,2398
3371,601,0.0,58.8235294117647,2399
2625,517,0.0,40.0,2400
3087,705,0.0,47.61904761904761,2401
203,426,0.0,40.0,2402
452,503,0.0,125.0,2403
1757,278,0.0,40.0,2404
452,503,0.0,125.0,2405
2493,530,0.0,40.0,2406
849,520,0.0,40.0,2407
869,527,0.0,40.0,2408
874,525,0.0,40.0,2410
861,721,0.0,41.666666666666664,2413
868,655,0.0,333.3333333333333,2414
861,721,0.0,41.666666666666664,2415
868,655,0.0,333.3333333333333,2416
3215,527,0.0,40.0,2418
2354,577,0.0,40.0,2419
2354,493,0.0,40.0,2420
868,527,0.0,40.0,2421
452,0,0.0,0.08325008325008325,2424
585,732,0.0,40.0,2425
452,740,0.0,83.33333333333333,2426
585,732,0.0,40.0,2427
3042,527,0.0,40.0,2428
585,732,0.0,40.0,2429
2354,25,0.0,40.0,2430
920,517,0.0,40.0,2432
2752,0,0.0,0.03996003996003997,2433
2752,0,0.0,0.03996003996003997,2434
585,607,0.0,45.45454545454545,2435
1261,542,0.0,40.0,2436
2354,577,0.0,40.0,2437
1204,560,0.0,40.0,2438
2726,739,0.0,41.666666666666664,2439
2726,81,0.0,41.666666666666664,2440
2354,577,0.0,40.0,2441
2521,479,0.0,40.0,2442
2354,577,0.0,40.0,2443
1310,128,0.0,40.0,2444
1204,560,0.0,40.0,2445
2354,577,0.0,40.0,2446
3304,248,0.0,40.0,2447
1204,560,0.0,40.0,2448
885,0,0.0,0.03996003996003997,2449
3042,527,0.0,40.0,2450
1742,371,0.0,40.0,2451
2726,525,0.0,41.666666666666664,2452
3370,353,1.0,40.0,2453
2853,386,0.0,45.45454545454545,2454
2597,435,0.0,40.0,2455
890,435,0.0,40.0,2457
2501,517,0.0,40.0,2459
890,435,0.0,40.0,2460
425,557,0.0,62.5,2461
2488,0,0.0,0.03996003996003997,2463
2901,91,0.0,40.0,2464
676,528,0.0,43.47826086956522,2469
3306,429,0.0,41.666666666666664,2471
304,530,0.0,40.0,2472
1037,353,0.0,40.0,2473
87,637,0.0,50.0,2474
3396,577,0.0,40.0,2475
2354,577,0.0,40.0,2476
1101,32,0.0,40.0,2477
728,168,0.0,45.45454545454545,2478
1101,32,0.0,40.0,2479
3306,520,0.0,41.666666666666664,2480
2193,685,0.0,41.666666666666664,2481
3396,212,0.0,40.0,2483
2085,584,0.0,43.47826086956522,2484
728,73,0.0,45.45454545454545,2485
728,73,0.0,45.45454545454545,2486
1153,530,0.0,40.0,2488
87,637,0.0,50.0,2489
728,73,0.0,45.45454545454545,2491
733,624,0.0,40.0,2492
2433,520,0.0,40.0,2493
1033,520,0.0,40.0,2494
728,73,0.0,45.45454545454545,2495
1153,0,0.0,0.03996003996003997,2496
1033,520,0.0,40.0,2497
1153,509,0.0,40.0,2498
1153,0,0.0,0.03996003996003997,2499
1033,520,0.0,40.0,2500
778,520,0.0,40.0,2501
87,637,0.0,50.0,2502
1153,275,0.0,40.0,2503
1530,493,0.0,40.0,2504
147,520,0.0,40.0,2505
2477,680,0.0,40.0,2506
147,525,0.0,40.0,2507
3331,560,0.0,41.666666666666664,2508
3029,226,0.0,45.45454545454545,2509
1037,353,0.0,40.0,2510
1204,138,0.0,45.45454545454545,2511
2815,435,0.0,40.0,2512
427,493,0.0,40.0,2513
82,613,1.0,333.3333333333333,2514
615,530,0.0,40.0,2515
2608,604,0.0,45.45454545454545,2516
2485,517,0.0,40.0,2517
2608,574,0.0,45.45454545454545,2518
2608,601,0.0,100.0,2519
2416,45,0.0,40.0,2520
3331,73,0.0,62.5,2521
615,530,0.0,40.0,2522
899,0,0.0,0.03996003996003997,2523
615,530,0.0,40.0,2524
1204,386,0.0,66.66666666666667,2525
1204,386,0.0,66.66666666666667,2526
615,530,0.0,40.0,2527
3345,487,0.0,40.0,2529
1732,584,0.0,45.45454545454545,2530
2165,520,0.0,40.0,2531
1204,66,0.0,40.0,2532
2485,93,0.0,43.47826086956522,2534
1033,0,0.0,0.03996003996003997,2535
2882,543,0.0,40.0,2536
2882,543,0.0,40.0,2537
513,635,0.0,40.0,2538
87,637,0.0,40.0,2539
87,637,0.0,40.0,2540
252,775,0.0,40.0,2541
3061,20,0.0,43.47826086956522,2543
252,520,0.0,40.0,2544
1218,520,0.0,40.0,2546
252,520,0.0,40.0,2549
252,520,0.0,40.0,2550
3407,138,0.0,40.0,2551
1033,0,0.0,0.03996003996003997,2552
2213,517,0.0,40.0,2553
2213,517,0.0,40.0,2554
2978,618,0.0,62.5,2555
3046,520,0.0,40.0,2556
1218,520,0.0,40.0,2557
1207,0,0.0,0.03996003996003997,2559
1037,132,0.0,40.0,2562
252,520,0.0,40.0,2563
252,520,0.0,40.0,2564
252,520,0.0,40.0,2565
2670,574,0.0,58.8235294117647,2566
2698,584,0.0,55.55555555555555,2568
1207,0,0.0,0.03996003996003997,2569
444,110,0.0,40.0,2570
1037,739,0.0,40.0,2571
412,610,0.0,41.666666666666664,2572
2229,215,0.0,40.0,2574
1218,520,0.0,40.0,2575
1748,680,0.0,45.45454545454545,2576
1207,0,0.0,0.03996003996003997,2577
1037,739,0.0,40.0,2579
1748,632,0.0,41.666666666666664,2580
412,32,0.0,66.66666666666667,2581
3406,520,0.0,40.0,2582
3201,115,0.0,40.0,2583
3201,115,0.0,40.0,2584
3201,115,0.0,40.0,2585
1037,739,0.0,40.0,2586
3201,115,0.0,40.0,2587
3201,0,0.0,0.14271442842871415,2588
1748,200,0.0,40.0,2589
1748,200,0.0,40.0,2590
1217,435,0.0,40.0,2591
2347,520,0.0,40.0,2592
1748,732,0.0,40.0,2593
1207,192,0.0,40.0,2594
1040,520,0.0,40.0,2595
1748,11,0.0,50.0,2596
35,191,0.0,40.0,2597
2374,574,1.0,40.0,2598
1531,138,0.0,40.0,2599
412,773,0.0,40.0,2601
403,118,0.0,40.0,2602
2277,663,0.0,40.0,2603
606,8,1.0,166.66666666666666,2606
1286,32,0.0,40.0,2608
403,73,0.0,125.0,2609
2353,527,0.0,41.666666666666664,2611
372,777,0.0,40.0,2612
513,635,0.0,40.0,2613
1073,514,0.0,52.63157894736842,2614
2714,527,0.0,40.0,2616
412,564,0.0,55.55555555555555,2617
606,130,0.0,166.66666666666666,2620
2698,672,0.0,55.55555555555555,2621
2714,137,0.0,40.0,2622
3254,493,0.0,41.666666666666664,2624
2698,654,0.0,90.9090909090909,2625
606,130,0.0,166.66666666666666,2626
1073,396,0.0,52.63157894736842,2627
606,130,0.0,166.66666666666666,2628
485,677,0.0,125.0,2629
2686,14,0.0,0.03996003996003997,2631
1257,423,0.0,40.0,2632
130,353,0.0,40.0,2633
448,517,0.0,40.0,2634
606,130,0.0,166.66666666666666,2635
606,130,0.0,166.66666666666666,2636
2325,487,0.0,45.45454545454545,2638
412,32,0.0,40.0,2639
1566,676,0.0,40.0,2640
904,517,0.0,43.47826086956522,2642
2277,552,0.0,58.8235294117647,2643
1420,493,0.0,40.0,2645
3079,676,0.0,40.0,2646
674,353,0.0,40.0,2647
674,353,0.0,40.0,2648
2277,241,0.0,43.47826086956522,2649
2810,487,0.0,45.45454545454545,2650
1319,279,0.0,40.0,2651
2856,431,0.0,40.0,2652
1406,32,0.0,58.8235294117647,2653
2810,487,0.0,45.45454545454545,2654
1319,102,0.0,40.0,2656
1034,241,0.0,66.66666666666667,2657
2810,487,0.0,45.45454545454545,2658
707,493,0.0,40.0,2659
2703,376,0.0,40.0,2660
2915,712,0.0,41.666666666666664,2661
1753,777,0.0,40.0,2662
2353,676,0.0,40.0,2664
1968,137,0.0,40.0,2665
1753,777,0.0,40.0,2666
765,410,0.0,43.47826086956522,2667
1034,668,0.0,66.66666666666667,2670
3412,410,0.0,58.8235294117647,2671
1753,777,0.0,41.666666666666664,2672
3412,410,0.0,58.8235294117647,2673
3412,410,0.0,58.8235294117647,2674
3128,501,0.0,40.0,2676
2993,215,0.0,55.55555555555555,2677
606,228,0.0,43.47826086956522,2678
1596,676,0.0,41.666666666666664,2680
577,676,0.0,40.0,2682
674,777,0.0,40.0,2684
2993,228,0.0,55.55555555555555,2685
3201,32,0.0,40.0,2687
2993,228,0.0,55.55555555555555,2688
1753,587,0.0,40.0,2689
1559,55,0.0,40.0,2690
1753,501,0.0,40.0,2691
2993,228,0.0,55.55555555555555,2692
1753,501,0.0,40.0,2693
1549,493,0.0,40.0,2695
3412,410,0.0,58.8235294117647,2696
1753,501,0.0,40.0,2697
2860,282,0.0,45.45454545454545,2698
1738,241,0.0,40.0,2700
1753,501,0.0,40.0,2701
513,431,0.0,40.0,2702
3412,410,0.0,58.8235294117647,2704
1753,99,1.0,43.47826086956522,2705
2686,517,0.0,40.0,2706
2686,517,0.0,40.0,2707
2686,517,0.0,40.0,2708
674,528,0.0,40.0,2709
2860,493,0.0,45.45454545454545,2711
3412,410,1.0,58.8235294117647,2712
1753,512,0.0,62.5,2713
2860,493,0.0,45.45454545454545,2714
674,353,0.0,40.0,2715
1753,512,0.0,62.5,2716
956,58,0.0,43.47826086956522,2717
1753,512,0.0,62.5,2718
1753,512,0.0,62.5,2719
2885,278,0.0,40.0,2720
3412,410,0.0,50.0,2721
2885,278,0.0,40.0,2722
1753,512,0.0,62.5,2723
3412,410,0.0,50.0,2724
956,15,0.0,43.47826086956522,2725
3412,593,0.0,58.8235294117647,2726
2885,278,0.0,40.0,2728
3412,593,0.0,58.8235294117647,2729
1444,676,0.0,40.0,2730
1772,137,0.0,40.0,2731
2885,501,0.0,40.0,2732
3412,593,0.0,58.8235294117647,2733
956,15,0.0,43.47826086956522,2734
2885,501,0.0,40.0,2735
2885,501,0.0,40.0,2736
3412,593,1.0,58.8235294117647,2737
2910,19,0.0,40.0,2738
956,15,0.0,43.47826086956522,2741
1753,32,0.0,40.0,2743
3412,310,0.0,62.5,2744
956,487,0.0,41.666666666666664,2746
3412,241,0.0,76.92307692307692,2748
3412,241,0.0,76.92307692307692,2750
956,49,0.0,50.0,2752
956,49,0.0,50.0,2754
1753,32,0.0,41.666666666666664,2755
2781,493,0.0,40.0,2756
894,431,0.0,40.0,2757
1675,32,0.0,40.0,2758
2855,493,0.0,40.0,2761
2757,676,0.0,40.0,2764
2959,676,0.0,40.0,2767
2433,676,0.0,40.0,2768
2277,241,0.0,43.47826086956522,2769
1232,501,0.0,40.0,2770
2962,493,0.0,40.0,2771
1232,501,0.0,40.0,2772
2433,493,0.0,40.0,2774
1540,487,0.0,41.666666666666664,2777
3083,676,0.0,40.0,2778
1590,501,0.0,40.0,2781
1590,501,0.0,40.0,2782
1753,69,0.0,50.0,2784
1753,607,0.0,50.0,2785
513,718,0.0,40.0,2786
1590,501,0.0,40.0,2787
2673,64,0.0,40.0,2788
2183,387,0.0,71.42857142857142,2790
3048,676,1.0,40.0,2792
2433,501,0.0,40.0,2793
1753,512,0.0,52.63157894736842,2794
2436,493,0.0,40.0,2795
1753,512,0.0,52.63157894736842,2796
647,431,0.0,40.0,2797
1753,512,1.0,52.63157894736842,2798
647,431,0.0,40.0,2799
647,431,0.0,40.0,2800
1753,512,0.0,52.63157894736842,2802
3165,39,1.0,40.0,2804
1644,32,0.0,0.03996003996003997,2805
2978,96,0.0,43.47826086956522,2809
647,431,0.0,40.0,2810
2915,487,0.0,50.0,2811
2978,99,0.0,90.9090909090909,2812
2458,501,0.0,41.666666666666664,2813
647,431,0.0,40.0,2814
647,431,0.0,40.0,2815
1644,297,0.0,40.0,2816
880,517,0.0,45.45454545454545,2818
1753,512,0.0,52.63157894736842,2819
2458,132,0.0,40.0,2821
2833,676,0.0,40.0,2823
2231,320,1.0,45.45454545454545,2824
3064,64,0.0,40.0,2825
1025,156,0.0,40.0,2826
2833,676,0.0,40.0,2827
880,358,0.0,52.63157894736842,2828
1684,483,0.0,40.0,2829
2231,593,0.0,40.0,2830
94,654,0.0,62.5,2831
880,358,0.0,52.63157894736842,2833
2082,32,1.0,40.0,2834
3064,353,0.0,40.0,2835
343,493,0.0,40.0,2836
1644,483,0.0,41.666666666666664,2837
880,358,0.0,52.63157894736842,2840
1001,289,0.0,40.0,2843
1644,450,0.0,40.0,2845
899,32,0.0,40.0,2847
3064,450,0.0,40.0,2848
366,484,0.0,40.0,2849
520,517,0.0,40.0,2850
1287,94,0.0,52.63157894736842,2851
2915,487,0.0,50.0,2852
1644,493,0.0,40.0,2853
1644,493,0.0,40.0,2854
1644,493,0.0,40.0,2855
895,501,0.0,40.0,2856
3134,502,0.0,40.0,2857
2458,501,0.0,41.666666666666664,2858
3134,728,0.0,40.0,2859
487,211,0.0,58.8235294117647,2860
487,211,0.0,58.8235294117647,2861
487,211,0.0,58.8235294117647,2862
2915,430,0.0,76.92307692307692,2863
899,245,0.0,40.0,2864
2502,517,0.0,40.0,2865
2231,593,0.0,40.0,2866
2502,517,0.0,40.0,2867
2502,517,0.0,40.0,2868
895,501,0.0,40.0,2869
3306,487,0.0,43.47826086956522,2871
2231,431,0.0,40.0,2872
2075,501,0.0,40.0,2873
1180,140,0.0,41.666666666666664,2874
1287,431,0.0,40.0,2875
2479,422,0.0,40.0,2877
2803,278,0.0,41.666666666666664,2878
1180,140,0.0,41.666666666666664,2879
2915,424,0.0,50.0,2881
2502,596,0.0,50.0,2882
487,211,0.0,58.8235294117647,2883
2502,129,0.0,40.0,2885
2807,483,0.0,40.0,2887
487,390,0.0,58.8235294117647,2888
654,517,0.0,40.0,2889
622,431,0.0,40.0,2890
1644,49,0.0,40.0,2891
3284,410,0.0,47.61904761904761,2892
724,353,0.0,40.0,2895
501,676,0.0,40.0,2896
2807,493,0.0,40.0,2897
2807,493,0.0,40.0,2898
501,676,0.0,40.0,2899
501,676,0.0,40.0,2900
724,676,0.0,40.0,2901
501,676,0.0,40.0,2902
501,676,0.0,40.0,2903
3284,410,0.0,47.61904761904761,2904
2915,96,0.0,71.42857142857142,2907
532,676,1.0,40.0,2908
229,593,0.0,40.0,2909
501,777,0.0,40.0,2910
1428,423,0.0,40.0,2911
501,777,0.0,40.0,2912
501,777,0.0,40.0,2914
229,593,0.0,40.0,2915
501,278,0.0,40.0,2916
501,431,1.0,40.0,2917
446,493,0.0,40.0,2918
3409,94,0.0,47.61904761904761,2920
1501,353,0.0,45.45454545454545,2921
537,735,0.0,71.42857142857142,2922
1485,493,1.0,40.0,2923
1216,676,0.0,41.666666666666664,2924
1412,493,0.0,40.0,2925
2915,21,0.0,50.0,2926
532,676,0.0,40.0,2927
2579,777,0.0,40.0,2928
1216,501,0.0,41.666666666666664,2929
7,493,0.0,55.55555555555555,2930
7,493,1.0,55.55555555555555,2931
1331,493,0.0,41.666666666666664,2932
7,759,0.0,55.55555555555555,2935
2219,423,0.0,40.0,2936
835,211,0.0,50.0,2938
2811,353,0.0,41.666666666666664,2939
2400,380,0.0,40.0,2942
3218,110,0.0,40.0,2943
3218,501,0.0,40.0,2945
2219,423,0.0,40.0,2946
3409,353,1.0,66.66666666666667,2947
1331,493,0.0,41.666666666666664,2948
1861,501,0.0,40.0,2949
3409,140,0.0,45.45454545454545,2950
3145,423,1.0,40.0,2951
3409,140,0.0,45.45454545454545,2952
835,15,0.0,43.47826086956522,2953
2059,156,0.0,43.47826086956522,2954
927,501,0.0,40.0,2955
2059,156,0.0,43.47826086956522,2956
2400,385,0.0,40.0,2958
3409,139,0.0,58.8235294117647,2959
3409,508,0.0,47.61904761904761,2960
938,215,0.0,41.666666666666664,2961
1522,680,0.0,40.0,2962
1522,680,0.0,40.0,2963
1501,353,0.0,43.47826086956522,2964
3409,94,0.0,47.61904761904761,2966
1827,501,0.0,40.0,2967
2915,21,0.0,50.0,2968
2379,410,0.0,90.9090909090909,2969
2915,21,0.0,50.0,2970
1286,501,0.0,40.0,2971
2400,241,0.0,40.0,2972
2683,517,0.0,43.47826086956522,2973
2787,501,0.0,40.0,2974
3409,139,0.0,111.1111111111111,2975
2613,766,0.0,90.9090909090909,2976
1147,777,0.0,40.0,2977
2005,502,0.0,40.0,2978
2312,680,0.0,41.666666666666664,2979
1147,728,0.0,40.0,2980
1286,501,0.0,40.0,2981
606,228,0.0,66.66666666666667,2983
1919,32,0.0,40.0,2986
2400,241,0.0,40.0,2987
738,140,0.0,40.0,2988
1399,501,0.0,40.0,2989
765,410,0.0,43.47826086956522,2990
2787,132,0.0,45.45454545454545,2991
188,431,0.0,40.0,2992
2400,241,0.0,40.0,2993
2157,581,0.0,45.45454545454545,2994
1234,487,0.0,40.0,2995
2811,344,0.0,55.55555555555555,2996
765,410,0.0,43.47826086956522,2997
2157,704,0.0,55.55555555555555,2998
606,228,0.0,66.66666666666667,2999
2298,241,0.0,50.0,3001
532,248,0.0,40.0,3002
765,410,0.0,43.47826086956522,3003
3031,689,0.0,41.666666666666664,3004
1066,32,0.0,40.0,3005
3180,396,0.0,62.5,3007
188,431,0.0,40.0,3008
2980,676,0.0,40.0,3009
38,493,0.0,40.0,3010
738,387,0.0,45.45454545454545,3014
3180,396,0.0,62.5,3016
2144,32,0.0,40.0,3020
765,410,0.0,43.47826086956522,3021
276,241,0.0,40.0,3023
2144,32,0.0,40.0,3024
158,451,0.0,45.45454545454545,3025
954,517,0.0,40.0,3026
954,517,0.0,40.0,3028
1294,728,0.0,40.0,3029
1093,96,0.0,45.45454545454545,3030
954,517,0.0,40.0,3031
1505,614,0.0,40.0,3032
954,517,0.0,40.0,3033
3204,493,0.0,41.666666666666664,3034
3204,493,0.0,41.666666666666664,3035
1117,676,0.0,40.0,3036
1117,676,0.0,40.0,3037
132,483,0.0,40.0,3038
2322,676,0.0,40.0,3039
2915,493,0.0,45.45454545454545,3040
2005,502,0.0,40.0,3041
738,547,0.0,55.55555555555555,3042
2322,676,0.0,40.0,3044
2787,132,0.0,47.61904761904761,3046
132,209,0.0,47.61904761904761,3047
2678,431,0.0,200.0,3048
973,676,0.0,40.0,3049
606,228,0.0,71.42857142857142,3051
2787,132,0.0,45.45454545454545,3052
2203,135,0.0,40.0,3053
900,32,0.0,40.0,3054
1389,422,0.0,43.47826086956522,3055
1048,753,1.0,41.666666666666664,3056
1389,422,0.0,43.47826086956522,3057
2183,109,0.0,40.0,3058
1389,422,0.0,43.47826086956522,3059
2787,517,0.0,47.61904761904761,3060
1678,517,0.0,40.0,3061
2787,517,0.0,47.61904761904761,3062
1734,118,0.0,40.0,3063
738,387,0.0,45.45454545454545,3065
1360,114,0.0,40.0,3066
2183,96,0.0,40.0,3067
2787,729,0.0,47.61904761904761,3068
1029,676,0.0,40.0,3069
1029,676,0.0,40.0,3070
738,186,0.0,45.45454545454545,3071
3378,42,0.0,43.47826086956522,3072
1714,422,0.0,40.0,3073
3023,501,0.0,40.0,3075
738,387,0.0,45.45454545454545,3076
1479,614,0.0,40.0,3077
3315,493,1.0,40.0,3078
2688,484,0.0,41.666666666666664,3079
2505,493,0.0,40.0,3080
3069,137,1.0,43.47826086956522,3082
3004,493,0.0,40.0,3083
2688,182,0.0,50.0,3084
738,387,0.0,45.45454545454545,3086
1119,517,0.0,40.0,3087
1126,32,0.0,62.5,3088
2688,387,0.0,66.66666666666667,3091
1119,517,0.0,40.0,3092
2505,493,0.0,40.0,3093
2787,517,0.0,47.61904761904761,3094
2688,353,0.0,66.66666666666667,3097
1773,428,0.0,40.0,3099
1700,422,0.0,43.47826086956522,3100
2945,614,0.0,40.0,3101
2183,587,0.0,40.0,3104
1347,228,0.0,47.61904761904761,3105
2688,353,0.0,66.66666666666667,3106
1347,228,0.0,47.61904761904761,3107
610,431,0.0,40.0,3110
1347,493,0.0,40.0,3112
2301,445,0.0,66.66666666666667,3113
1013,353,0.0,40.0,3114
2301,445,0.0,66.66666666666667,3116
662,118,0.0,40.0,3117
239,493,0.0,40.0,3118
662,118,0.0,40.0,3120
2301,445,0.0,142.85714285714283,3122
1788,39,0.0,40.0,3123
610,614,0.0,40.0,3126
2996,487,0.0,43.47826086956522,3129
2767,32,0.0,40.0,3130
1978,483,0.0,40.0,3131
2183,140,0.0,58.8235294117647,3132
662,118,0.0,40.0,3133
2269,577,0.0,40.0,3134
1013,777,0.0,40.0,3135
802,445,0.0,71.42857142857142,3136
2269,128,0.0,40.0,3137
2183,512,0.0,62.5,3138
1166,501,0.0,40.0,3139
1946,581,0.0,47.61904761904761,3140
1946,586,0.0,47.61904761904761,3142
2212,614,0.0,40.0,3143
1105,701,0.0,45.45454545454545,3144
705,211,0.0,58.8235294117647,3145
2269,21,0.0,50.0,3146
1641,493,0.0,40.0,3148
2181,501,0.0,40.0,3149
2181,501,0.0,40.0,3150
174,543,0.0,40.0,3151
1503,493,0.0,40.0,3152
1105,316,0.0,52.63157894736842,3153
3166,422,0.0,40.0,3154
1874,676,0.0,40.0,3155
1713,614,0.0,40.0,3156
239,185,0.0,40.0,3157
2469,493,1.0,40.0,3160
2652,140,0.0,40.0,3163
2991,278,0.0,40.0,3165
303,496,0.0,71.42857142857142,3166
481,32,0.0,40.0,3167
2991,278,0.0,40.0,3171
2991,278,0.0,40.0,3173
1359,280,0.0,40.0,3174
1496,286,0.0,40.0,3175
389,215,0.0,40.0,3176
389,215,0.0,40.0,3177
389,120,0.0,40.0,3178
389,215,0.0,40.0,3179
1398,777,0.0,40.0,3180
1398,777,0.0,40.0,3181
233,501,0.0,40.0,3182
1359,776,0.0,58.8235294117647,3183
1359,280,0.0,40.0,3185
983,676,0.0,40.0,3188
2868,777,0.0,40.0,3189
2010,353,1.0,41.666666666666664,3190
136,215,0.0,41.666666666666664,3191
2868,777,0.0,40.0,3192
597,493,0.0,40.0,3193
3015,0,0.0,0.03996003996003997,3194
2912,493,0.0,40.0,3195
1322,676,0.0,40.0,3196
1359,50,0.0,58.8235294117647,3197
1595,676,0.0,40.0,3199
254,517,0.0,40.0,3200
2546,430,0.0,41.666666666666664,3201
2546,96,0.0,41.666666666666664,3202
1322,676,0.0,40.0,3204
2414,431,0.0,50.0,3205
1322,676,0.0,40.0,3206
1322,676,0.0,40.0,3209
1322,676,0.0,40.0,3210
1721,676,0.0,40.0,3212
324,676,0.0,40.0,3216
722,501,0.0,41.666666666666664,3217
1866,431,0.0,40.0,3220
165,650,0.0,45.45454545454545,3221
165,650,0.0,45.45454545454545,3222
1322,676,0.0,40.0,3224
647,431,0.0,40.0,3226
647,431,0.0,40.0,3227
647,431,0.0,40.0,3228
1974,493,0.0,40.0,3230
822,123,0.0,40.0,3231
1017,777,0.0,40.0,3233
822,140,0.0,40.0,3234
1322,676,0.0,40.0,3235
1603,614,0.0,40.0,3238
1322,676,0.0,40.0,3240
1805,676,0.0,40.0,3241
3401,430,0.0,40.0,3242
1805,676,0.0,40.0,3243
1805,676,0.0,40.0,3245
1805,676,0.0,40.0,3246
722,493,0.0,40.0,3247
647,286,0.0,40.0,3250
1805,676,0.0,40.0,3251
647,286,0.0,40.0,3252
647,286,0.0,40.0,3253
1805,676,0.0,40.0,3255
1866,431,0.0,40.0,3257
647,286,0.0,40.0,3258
647,286,0.0,40.0,3259
2233,493,0.0,40.0,3260
515,501,0.0,40.0,3261
1866,431,1.0,40.0,3263
717,676,0.0,40.0,3264
1951,223,0.0,62.5,3266
2301,445,0.0,76.92307692307692,3268
647,286,0.0,40.0,3269
1495,28,0.0,142.85714285714283,3271
3218,47,0.0,40.0,3272
549,140,0.0,41.666666666666664,3274
3250,15,0.0,83.33333333333333,3276
1322,676,0.0,40.0,3277
2050,493,0.0,40.0,3278
2574,43,0.0,40.0,3279
1495,230,0.0,142.85714285714283,3280
1322,676,0.0,40.0,3281
3250,15,0.0,83.33333333333333,3282
337,290,0.0,41.666666666666664,3283
1909,777,0.0,40.0,3286
2855,55,0.0,40.0,3288
1625,517,0.0,40.0,3290
1909,777,0.0,40.0,3291
609,353,0.0,40.0,3292
2863,501,0.0,40.0,3293
3250,15,0.0,71.42857142857142,3294
647,248,0.0,40.0,3295
647,248,0.0,40.0,3296
396,248,0.0,40.0,3297
1909,777,0.0,40.0,3298
1027,353,0.0,40.0,3299
1356,676,0.0,40.0,3300
1015,509,1.0,40.0,3301
609,353,1.0,40.0,3302
1027,676,0.0,41.666666666666664,3303
2988,614,0.0,40.0,3304
2137,353,0.0,40.0,3305
2137,353,0.0,40.0,3306
732,501,1.0,40.0,3307
1027,353,0.0,40.0,3309
1027,353,1.0,40.0,3310
894,501,0.0,40.0,3311
1027,676,0.0,40.0,3312
337,701,0.0,40.0,3313
2496,94,0.0,43.47826086956522,3314
1694,493,0.0,40.0,3315
2621,501,0.0,40.0,3316
337,211,0.0,43.47826086956522,3318
2149,493,1.0,40.0,3319
647,501,0.0,41.666666666666664,3320
647,501,0.0,41.666666666666664,3321
647,501,0.0,41.666666666666664,3322
1322,676,0.0,40.0,3323
2916,517,0.0,40.0,3324
1694,185,0.0,40.0,3325
1860,120,0.0,40.0,3326
2931,487,0.0,40.0,3327
3399,614,1.0,40.0,3329
647,501,0.0,41.666666666666664,3330
359,676,1.0,40.0,3332
609,353,0.0,62.5,3333
3399,110,0.0,40.0,3334
2915,132,0.0,52.63157894736842,3335
3399,483,0.0,40.0,3336
893,50,0.0,40.0,3337
3250,15,0.0,71.42857142857142,3338
