index,user_id,item_id,clicked,ps
2689,1753,101,1.0,
2690,1559,254,1.0,
2691,1753,101,1.0,
2692,2993,186,1.0,
2693,1753,185,1.0,
2694,3214,520,0.0,
2695,1549,25,1.0,
2696,3412,110,1.0,
2697,1753,185,1.0,
2698,2860,467,1.0,
2699,2915,107,0.0,
2700,1738,379,1.0,
2701,1753,496,1.0,
2702,513,119,1.0,
2703,114,587,0.0,
2704,3412,122,1.0,
2705,1753,99,1.0,
2706,2686,32,1.0,
2707,2686,32,1.0,
2708,2686,32,1.0,
2709,674,587,1.0,
2710,2915,772,0.0,
2711,2860,685,1.0,
2712,3412,410,1.0,
2713,1753,101,1.0,
2714,2860,191,1.0,
2715,674,493,1.0,
2716,1753,586,1.0,
2717,956,208,1.0,
2718,1753,99,1.0,
2719,1753,99,1.0,
2720,2885,432,1.0,
2721,3412,110,1.0,
2722,2885,25,1.0,
2723,1753,101,1.0,
2724,3412,748,1.0,
2725,956,168,1.0,
2726,3412,665,1.0,
2727,1549,303,0.0,
2728,2885,53,1.0,
2729,3412,252,1.0,
2730,1444,123,1.0,
2731,1772,97,1.0,
2732,2885,289,1.0,
2733,3412,224,1.0,
2734,956,37,1.0,
2735,2885,54,1.0,
2736,2885,60,1.0,
2737,3412,593,1.0,
2738,2910,84,1.0,
2739,1549,383,0.0,
2740,1549,383,0.0,
2741,956,712,1.0,
2742,1549,383,0.0,
2743,1753,775,1.0,
2744,3412,279,1.0,
2745,2757,123,0.0,
2746,956,659,1.0,
2747,1753,123,0.0,
2748,3412,474,1.0,
2749,2757,245,0.0,
2750,3412,657,1.0,
2751,2757,576,0.0,
2752,956,385,1.0,
2753,2757,187,0.0,
2754,956,134,1.0,
2755,1753,98,1.0,
2756,2781,55,1.0,
2757,894,126,1.0,
2758,1675,753,1.0,
2759,1675,753,0.0,
2760,2915,22,0.0,
2761,2855,289,1.0,
2762,2757,729,0.0,
2763,2915,22,0.0,
2764,2757,729,1.0,
2765,2915,22,0.0,
2766,1675,753,0.0,
2767,2959,166,1.0,
2768,2433,525,1.0,
2769,2277,474,1.0,
2770,1232,429,1.0,
2771,2962,576,1.0,
2772,1232,376,1.0,
2773,2277,294,0.0,
2774,2433,133,1.0,
2775,114,587,0.0,
2776,2277,294,0.0,
2777,1540,43,1.0,
2778,3083,121,1.0,
2779,2277,294,0.0,
2780,2277,447,0.0,
2781,1590,33,1.0,
2782,1590,33,1.0,
2783,3083,123,0.0,
2784,1753,28,1.0,
2785,1753,98,1.0,
2786,513,179,1.0,
2787,1590,64,1.0,
2788,2673,114,1.0,
2789,3083,123,0.0,
2790,2183,168,1.0,
2791,3048,676,0.0,
2792,3048,676,1.0,
2793,2433,133,1.0,
2794,1753,52,1.0,
2795,2436,35,1.0,
2796,1753,99,1.0,
2797,647,497,1.0,
2798,1753,512,1.0,
2799,647,497,1.0,
2800,647,497,1.0,
2801,2277,431,0.0,
2802,1753,99,1.0,
2803,2277,483,0.0,
2804,3165,39,1.0,
2805,1644,429,1.0,
2806,2915,254,0.0,
2807,2277,102,0.0,
2808,2978,729,0.0,
2809,2978,729,1.0,
2810,647,508,1.0,
2811,2915,254,1.0,
2812,2978,89,1.0,
2813,2458,101,1.0,
2814,647,321,1.0,
2815,647,321,1.0,
2816,1644,119,1.0,
2817,2277,526,0.0,
2818,880,443,1.0,
2819,1753,98,1.0,
2820,2277,252,0.0,
2821,2458,43,1.0,
2822,2277,450,0.0,
2823,2833,429,1.0,
2824,2231,320,1.0,
2825,3064,22,1.0,
2826,1025,427,1.0,
2827,2833,501,1.0,
2828,880,360,1.0,
2829,1684,389,1.0,
2830,2231,431,1.0,
2831,94,84,1.0,
2832,2277,102,0.0,
2833,880,360,1.0,
2834,2082,32,1.0,
2835,3064,123,1.0,
2836,343,255,1.0,
2837,1644,20,1.0,
2838,2915,47,0.0,
2839,2277,136,0.0,
2840,880,559,1.0,
2841,2277,136,0.0,
2842,2277,447,0.0,
2843,1001,154,1.0,
2844,2277,450,0.0,
2845,1644,179,1.0,
2846,899,775,0.0,
2847,899,775,1.0,
2848,3064,22,1.0,
2849,366,66,1.0,
2850,520,39,1.0,
2851,1287,614,1.0,
2852,2915,47,1.0,
2853,1644,179,1.0,
2854,1644,179,1.0,
2855,1644,179,1.0,
2856,895,726,1.0,
2857,3134,286,1.0,
2858,2458,610,1.0,
2859,3134,190,1.0,
2860,487,225,1.0,
2861,487,225,1.0,
2862,487,225,1.0,
2863,2915,437,1.0,
2864,899,775,1.0,
2865,2502,245,1.0,
2866,2231,474,1.0,
2867,2502,288,1.0,
2868,2502,245,1.0,
2869,895,143,1.0,
2870,1180,353,0.0,
2871,3306,133,1.0,
2872,2231,320,1.0,
2873,2075,254,1.0,
2874,1180,353,1.0,
2875,1287,513,1.0,
2876,2915,525,0.0,
2877,2479,284,1.0,
2878,2803,254,1.0,
2879,1180,467,1.0,
2880,487,225,0.0,
2881,2915,525,1.0,
2882,2502,40,1.0,
2883,487,225,1.0,
2884,2807,211,0.0,
2885,2502,245,1.0,
2886,2807,211,0.0,
2887,2807,177,1.0,
2888,487,225,1.0,
2889,654,84,1.0,
2890,622,483,1.0,
2891,1644,20,1.0,
2892,3284,447,1.0,
2893,2915,424,0.0,
2894,501,756,0.0,
2895,724,91,1.0,
2896,501,123,1.0,
2897,2807,151,1.0,
2898,2807,151,1.0,
2899,501,120,1.0,
2900,501,222,1.0,
2901,724,19,1.0,
2902,501,661,1.0,
2903,501,306,1.0,
2904,3284,126,1.0,
2905,2915,46,0.0,
2906,2915,43,0.0,
2907,2915,43,1.0,
2908,532,676,1.0,
2909,229,614,1.0,
2910,501,493,1.0,
2911,1428,215,1.0,
2912,501,509,1.0,
2913,229,224,0.0,
2914,501,128,1.0,
2915,229,286,1.0,
2916,501,290,1.0,
2917,501,431,1.0,
2918,446,576,1.0,
2919,2915,85,0.0,
2920,3409,768,1.0,
2921,1501,132,1.0,
2922,537,701,1.0,
2923,1485,493,1.0,
2924,1216,41,1.0,
2925,1412,137,1.0,
2926,2915,85,1.0,
2927,532,121,1.0,
2928,2579,576,1.0,
2929,1216,254,1.0,
2930,7,35,1.0,
2931,7,493,1.0,
2932,1331,753,1.0,
2933,2811,276,0.0,
2934,2811,276,0.0,
2935,7,615,1.0,
2936,2219,505,1.0,
2937,3218,377,0.0,
2938,835,439,1.0,
2939,2811,133,1.0,
2940,3218,576,0.0,
2941,2811,133,0.0,
2942,2400,303,1.0,
2943,3218,576,1.0,
2944,3145,423,0.0,
2945,3218,576,1.0,
2946,2219,187,1.0,
2947,3409,353,1.0,
2948,1331,753,1.0,
2949,1861,112,1.0,
2950,3409,137,1.0,
2951,3145,423,1.0,
2952,3409,329,1.0,
2953,835,125,1.0,
2954,2059,680,1.0,
2955,927,301,1.0,
2956,2059,680,1.0,
2957,1837,254,0.0,
2958,2400,284,1.0,
2959,3409,499,1.0,
2960,3409,192,1.0,
2961,938,42,1.0,
2962,1522,179,1.0,
2963,1522,179,1.0,
2964,1501,132,1.0,
2965,3409,458,0.0,
2966,3409,458,1.0,
2967,1827,36,1.0,
2968,2915,187,1.0,
2969,2379,374,1.0,
2970,2915,187,1.0,
2971,1286,65,1.0,
2972,2400,474,1.0,
2973,2683,86,1.0,
2974,2787,753,1.0,
2975,3409,749,1.0,
2976,2613,428,1.0,
2977,1147,398,1.0,
2978,2005,279,1.0,
2979,2312,25,1.0,
2980,1147,391,1.0,
2981,1286,90,1.0,
2982,2649,245,0.0,
2983,606,8,1.0,
2984,2649,35,0.0,
2985,2649,254,0.0,
2986,1919,33,1.0,
2987,2400,284,1.0,
2988,738,222,1.0,
2989,1399,753,1.0,
2990,765,379,1.0,
2991,2787,32,1.0,
2992,188,464,1.0,
2993,2400,448,1.0,
2994,2157,267,1.0,
2995,1234,45,1.0,
2996,2811,739,1.0,
2997,765,379,1.0,
2998,2157,259,1.0,
2999,606,8,1.0,
3000,2157,259,0.0,
3001,2298,134,1.0,
3002,532,254,1.0,
3003,765,379,1.0,
3004,3031,245,1.0,
3005,1066,90,1.0,
3006,2198,156,0.0,
3007,3180,215,1.0,
3008,188,464,1.0,
3009,2980,385,1.0,
3010,38,91,1.0,
3011,2198,289,0.0,
3012,2198,121,0.0,
3013,2198,121,0.0,
3014,738,169,1.0,
3015,2198,385,0.0,
3016,3180,502,1.0,
3017,2198,32,0.0,
3018,2144,54,0.0,
3019,2144,66,0.0,
3020,2144,66,1.0,
3021,765,379,1.0,
3022,2144,54,0.0,
3023,276,483,1.0,
3024,2144,54,1.0,
3025,158,753,1.0,
3026,954,729,1.0,
3027,1294,371,0.0,
3028,954,245,1.0,
3029,1294,371,1.0,
3030,1093,218,1.0,
3031,954,254,1.0,
3032,1505,286,1.0,
3033,954,719,1.0,
3034,3204,661,1.0,
3035,3204,40,1.0,
3036,1117,773,1.0,
3037,1117,66,1.0,
3038,132,210,1.0,
3039,2322,46,1.0,
3040,2915,714,1.0,
3041,2005,304,1.0,
3042,738,625,1.0,
3043,1678,428,0.0,
3044,2322,185,1.0,
3045,1678,517,0.0,
3046,2787,32,1.0,
3047,132,270,1.0,
3048,2678,297,1.0,
3049,973,680,1.0,
3050,606,8,0.0,
3051,606,8,1.0,
3052,2787,494,1.0,
3053,2203,66,1.0,
3054,900,383,1.0,
3055,1389,774,1.0,
3056,1048,753,1.0,
3057,1389,774,1.0,
3058,2183,83,1.0,
3059,1389,104,1.0,
3060,2787,425,1.0,
3061,1678,89,1.0,
3062,2787,254,1.0,
3063,1734,528,1.0,
3064,1678,772,0.0,
3065,738,275,1.0,
3066,1360,379,1.0,
3067,2183,52,1.0,
3068,2787,39,1.0,
3069,1029,88,1.0,
3070,1029,88,1.0,
3071,738,275,1.0,
3072,3378,517,1.0,
3073,1714,117,1.0,
3074,1678,135,0.0,
3075,3023,179,1.0,
3076,738,724,1.0,
3077,1479,286,1.0,
3078,3315,493,1.0,
3079,2688,17,1.0,
3080,2505,475,1.0,
3081,3069,137,0.0,
3082,3069,137,1.0,
3083,3004,175,1.0,
3084,2688,128,1.0,
3085,3069,137,0.0,
3086,738,290,1.0,
3087,1119,501,1.0,
3088,1126,424,1.0,
3089,239,245,0.0,
3090,239,254,0.0,
3091,2688,190,1.0,
3092,1119,753,1.0,
3093,2505,405,1.0,
3094,2787,753,1.0,
3095,1119,32,0.0,
3096,610,20,0.0,
3097,2688,190,1.0,
3098,1773,753,0.0,
3099,1773,753,1.0,
3100,1700,215,1.0,
3101,2945,473,1.0,
3102,239,254,0.0,
3103,1350,46,0.0,
3104,2183,72,1.0,
3105,1347,64,1.0,
3106,2688,190,1.0,
3107,1347,435,1.0,
3108,1350,450,0.0,
3109,610,119,0.0,
3110,610,20,1.0,
3111,1350,288,0.0,
3112,1347,179,1.0,
3113,2301,566,1.0,
3114,1013,576,1.0,
3115,2301,566,0.0,
3116,2301,566,1.0,
3117,662,502,1.0,
3118,239,254,1.0,
3119,2301,596,0.0,
3120,662,321,1.0,
3121,2301,596,0.0,
3122,2301,596,1.0,
3123,1788,33,1.0,
3124,1788,33,0.0,
3125,2212,284,0.0,
3126,610,321,1.0,
3127,1228,59,0.0,
3128,2996,45,0.0,
3129,2996,45,1.0,
3130,2767,25,1.0,
3131,1978,19,1.0,
3132,2183,99,1.0,
3133,662,15,1.0,
3134,2269,510,1.0,
3135,1013,576,1.0,
3136,802,467,1.0,
3137,2269,168,1.0,
3138,2183,594,1.0,
3139,1166,351,1.0,
3140,1946,747,1.0,
3141,1105,520,0.0,
3142,1946,398,1.0,
3143,2212,284,1.0,
3144,1105,56,1.0,
3145,705,225,1.0,
3146,2269,228,1.0,
3147,1105,56,0.0,
3148,1641,587,1.0,
3149,2181,254,1.0,
3150,2181,254,1.0,
3151,174,385,1.0,
3152,1503,121,1.0,
3153,1105,19,1.0,
3154,3166,117,1.0,
3155,1874,753,1.0,
3156,1713,321,1.0,
3157,239,254,1.0,
3158,2108,771,0.0,
3159,2652,448,0.0,
3160,2469,493,1.0,
3161,2991,614,0.0,
3162,2108,123,0.0,
3163,2652,448,1.0,
3164,2991,294,0.0,
3165,2991,497,1.0,
3166,303,121,1.0,
3167,481,88,1.0,
3168,2991,294,0.0,
3169,2991,119,0.0,
3170,2991,450,0.0,
3171,2991,523,1.0,
3172,344,380,0.0,
3173,2991,496,1.0,
3174,1359,494,1.0,
3175,1496,380,1.0,
3176,389,450,1.0,
3177,389,35,1.0,
3178,389,542,1.0,
3179,389,542,1.0,
3180,1398,175,1.0,
3181,1398,175,1.0,
3182,233,234,1.0,
3183,1359,679,1.0,
3184,2010,159,0.0,
3185,1359,494,1.0,
3186,983,254,0.0,
3187,983,254,0.0,
3188,983,254,1.0,
3189,2868,123,1.0,
3190,2010,353,1.0,
3191,136,435,1.0,
3192,2868,123,1.0,
3193,597,405,1.0,
3194,3015,123,1.0,
3195,2912,222,1.0,
3196,1322,385,1.0,
3197,1359,248,1.0,
3198,1595,66,0.0,
3199,1595,66,1.0,
3200,254,298,1.0,
3201,2546,487,1.0,
3202,2546,403,1.0,
3203,722,729,0.0,
3204,1322,254,1.0,
3205,2414,102,1.0,
3206,1322,254,1.0,
3207,722,729,0.0,
3208,1805,429,0.0,
3209,1322,254,1.0,
3210,1322,123,1.0,
3211,1805,773,0.0,
3212,1721,254,1.0,
3213,2915,70,0.0,
3214,1805,90,0.0,
3215,1805,429,0.0,
3216,324,576,1.0,
3217,722,729,1.0,
3218,1805,33,0.0,
3219,1805,494,0.0,
3220,1866,628,1.0,
3221,165,674,1.0,
3222,165,376,1.0,
3223,1805,494,0.0,
3224,1322,123,1.0,
3225,1805,14,0.0,
3226,647,497,1.0,
3227,647,497,1.0,
3228,647,497,1.0,
3229,1805,429,0.0,
3230,1974,497,1.0,
3231,822,510,1.0,
3232,1017,29,0.0,
3233,1017,464,1.0,
3234,822,58,1.0,
3235,1322,254,1.0,
3236,3090,342,0.0,
3237,1603,497,0.0,
3238,1603,497,1.0,
3239,1805,60,0.0,
3240,1322,123,1.0,
3241,1805,494,1.0,
3242,3401,63,1.0,
3243,1805,773,1.0,
3244,571,121,0.0,
3245,1805,429,1.0,
3246,1805,501,1.0,
3247,722,123,1.0,
3248,1805,773,0.0,
3249,722,123,0.0,
3250,647,450,1.0,
3251,1805,773,1.0,
3252,647,450,1.0,
3253,647,450,1.0,
3254,822,186,0.0,
3255,1805,33,1.0,
3256,822,37,0.0,
3257,1866,628,1.0,
3258,647,385,1.0,
3259,647,385,1.0,
3260,2233,121,1.0,
3261,515,26,1.0,
3262,1322,254,0.0,
3263,1866,431,1.0,
3264,717,576,1.0,
3265,822,112,0.0,
3266,1951,487,1.0,
3267,1495,772,0.0,
3268,2301,596,1.0,
3269,647,450,1.0,
3270,822,427,0.0,
3271,1495,210,1.0,
3272,3218,175,1.0,
3273,1322,254,0.0,
3274,549,494,1.0,
3275,1495,173,0.0,
3276,3250,175,1.0,
3277,1322,254,1.0,
3278,2050,405,1.0,
3279,2574,487,1.0,
3280,1495,173,1.0,
3281,1322,91,1.0,
3282,3250,80,1.0,
3283,337,701,1.0,
3284,2915,70,0.0,
3285,396,108,0.0,
3286,1909,137,1.0,
3287,396,375,0.0,
3288,2855,254,1.0,
3289,124,128,0.0,
3290,1625,289,1.0,
3291,1909,15,1.0,
3292,609,133,1.0,
3293,2863,81,1.0,
3294,3250,91,1.0,
3295,647,102,1.0,
3296,647,102,1.0,
3297,396,108,1.0,
3298,1909,112,1.0,
3299,1027,307,1.0,
3300,1356,773,1.0,
3301,1015,509,1.0,
3302,609,353,1.0,
3303,1027,493,1.0,
3304,2988,187,1.0,
3305,2137,714,1.0,
3306,2137,37,1.0,
3307,732,501,1.0,
3308,732,289,0.0,
3309,1027,141,1.0,
3310,1027,353,1.0,
3311,894,126,1.0,
3312,1027,222,1.0,
3313,337,680,1.0,
3314,2496,112,1.0,
3315,1694,254,1.0,
3316,2621,19,1.0,
3317,2149,493,0.0,
3318,337,97,1.0,
3319,2149,493,1.0,
3320,647,385,1.0,
3321,647,385,1.0,
3322,647,385,1.0,
3323,1322,254,1.0,
3324,2916,254,1.0,
3325,1694,254,1.0,
3326,1860,64,1.0,
3327,2931,84,1.0,
3328,359,123,0.0,
3329,3399,614,1.0,
3330,647,385,1.0,
3331,359,676,0.0,
3332,359,676,1.0,
3333,609,537,1.0,
3334,3399,483,1.0,
3335,2915,186,1.0,
3336,3399,502,1.0,
3337,893,19,1.0,
3338,3250,81,1.0,
3339,359,123,1.0,
3340,638,564,0.0,
3341,3250,726,1.0,
3342,3399,110,1.0,
3343,647,497,1.0,
3344,850,128,0.0,
3345,647,497,1.0,
3346,647,497,1.0,
3347,850,254,0.0,
3348,167,467,1.0,
3349,850,91,0.0,
3350,3399,123,1.0,
3351,2788,61,1.0,
3352,3114,747,1.0,
3353,850,254,0.0,
3354,1694,91,1.0,
3355,1737,41,1.0,
3356,1945,88,1.0,
3357,850,81,0.0,
3358,850,81,0.0,
3359,2063,383,0.0,
3360,1021,537,1.0,
3361,3250,80,1.0,
3362,2542,254,1.0,
3363,2788,61,1.0,
3364,1227,375,1.0,
3365,647,304,1.0,
3366,2788,61,1.0,
3367,1632,278,1.0,
3368,149,211,1.0,
3369,850,525,0.0,
3370,3250,768,1.0,
3371,850,754,0.0,
3372,1014,54,1.0,
3373,2788,61,1.0,
3374,1014,614,1.0,
3375,2091,380,1.0,
3376,201,192,1.0,
3377,10,91,1.0,
3378,1182,435,1.0,
3379,149,211,1.0,
3380,1632,431,1.0,
3381,850,754,0.0,
3382,2091,89,1.0,
3383,438,27,1.0,
3384,1182,502,1.0,
3385,2162,35,1.0,
3386,1643,525,1.0,
3387,149,177,1.0,
3388,1182,435,1.0,
3389,56,18,1.0,
3390,2959,102,1.0,
3391,692,214,1.0,
3392,854,245,1.0,
3393,2577,179,1.0,
3394,3126,678,1.0,
3395,2547,44,1.0,
3396,894,110,1.0,
3397,34,56,1.0,
3398,3300,168,1.0,
3399,2634,252,1.0,
3400,325,502,1.0,
3401,3300,353,1.0,
3402,2577,179,1.0,
3403,2634,513,1.0,
3404,2915,112,0.0,
3405,2959,493,1.0,
3406,2688,353,1.0,
3407,2634,278,1.0,
3408,1780,185,0.0,
3409,1780,185,1.0,
3410,3126,729,1.0,
3411,3126,729,1.0,
3412,2688,353,1.0,
3413,1780,245,1.0,
3414,3126,398,1.0,
3415,3231,118,0.0,
3416,3126,398,1.0,
3417,3231,118,1.0,
3418,1767,133,1.0,
3419,3126,245,1.0,
3420,3126,245,1.0,
3421,1780,185,1.0,
3422,854,398,1.0,
3423,480,98,1.0,
3424,3126,428,1.0,
3425,3126,428,1.0,
3426,3126,773,1.0,
3427,3126,773,1.0,
3428,3221,450,1.0,
3429,2915,22,0.0,
3430,116,143,1.0,
3431,1060,651,1.0,
3432,1157,450,1.0,
3433,2068,121,1.0,
3434,1227,375,1.0,
3435,3106,501,1.0,
3436,1509,134,0.0,
3437,1509,134,1.0,
3438,1907,405,1.0,
3439,2959,306,1.0,
3440,3221,483,1.0,
3441,2959,306,1.0,
3442,725,576,0.0,
3443,2592,133,1.0,
3444,2915,35,0.0,
3445,2592,133,1.0,
3446,3221,502,1.0,
3447,2915,35,0.0,
3448,725,525,0.0,
3449,3298,334,0.0,
3450,3106,501,1.0,
3451,725,425,0.0,
3452,725,383,1.0,
3453,2915,523,0.0,
3454,2650,128,1.0,
3455,3018,289,1.0,
3456,649,37,1.0,
3457,2136,22,1.0,
3458,1210,398,0.0,
3459,2722,497,1.0,
3460,1089,195,1.0,
3461,2722,45,1.0,
3462,1821,245,0.0,
3463,1821,245,0.0,
3464,1210,365,1.0,
3465,2136,22,1.0,
3466,68,517,1.0,
3467,2136,89,1.0,
3468,1972,522,0.0,
3469,1821,254,1.0,
3470,68,83,1.0,
3471,2136,19,1.0,
3472,1972,522,0.0,
3473,1821,43,1.0,
3474,1972,23,1.0,
3475,1602,405,0.0,
3476,2476,313,1.0,
3477,1251,57,1.0,
3478,36,372,1.0,
3479,1821,493,0.0,
3480,2968,334,1.0,
3481,3222,121,1.0,
3482,2968,589,1.0,
3483,1972,711,1.0,
3484,1381,86,0.0,
3485,1602,576,1.0,
3486,2968,753,1.0,
3487,1381,86,1.0,
3488,1821,524,0.0,
3489,1972,711,1.0,
3490,1972,711,0.0,
3491,2073,168,1.0,
3492,1381,394,1.0,
3493,2722,45,1.0,
3494,2842,254,0.0,
3495,2842,254,1.0,
3496,3220,34,1.0,
3497,1821,306,0.0,
3498,2073,91,1.0,
3499,1821,59,0.0,
3500,798,119,1.0,
3501,1703,123,1.0,
3502,798,286,0.0,
3503,3454,576,1.0,
3504,3454,576,0.0,
3505,947,474,1.0,
3506,798,467,0.0,
3507,947,60,1.0,
3508,947,297,1.0,
3509,449,703,1.0,
3510,449,703,1.0,
3511,2469,15,0.0,
3512,2469,15,0.0,
3513,2469,15,0.0,
3514,947,89,1.0,
3515,2548,23,1.0,
3516,2548,484,1.0,
3517,947,474,1.0,
3518,2548,484,0.0,
3519,3143,120,1.0,
3520,3143,756,1.0,
3521,735,576,1.0,
3522,1381,425,1.0,
3523,2469,467,0.0,
3524,3434,122,1.0,
3525,2173,336,1.0,
3526,2469,467,0.0,
3527,1381,84,1.0,
3528,2469,467,1.0,
3529,1764,18,1.0,
3530,2173,336,1.0,
3531,947,62,1.0,
3532,2469,141,0.0,
3533,1764,88,1.0,
3534,3226,269,1.0,
3535,1381,254,0.0,
3536,792,524,1.0,
3537,947,35,1.0,
3538,1764,121,0.0,
3539,2469,168,0.0,
3540,1381,754,1.0,
3541,3196,587,0.0,
3542,2469,168,0.0,
3543,2469,168,0.0,
3544,202,284,0.0,
3545,202,284,1.0,
3546,2311,527,0.0,
3547,947,429,1.0,
3548,2311,123,0.0,
3549,3405,297,1.0,
3550,2311,120,0.0,
3551,2311,120,0.0,
3552,1381,45,1.0,
3553,817,64,1.0,
3554,2311,143,0.0,
3555,947,33,1.0,
3556,1272,508,1.0,
3557,1272,508,1.0,
3558,1381,453,0.0,
3559,3405,385,1.0,
3560,2484,168,1.0,
3561,1381,83,0.0,
3562,3143,290,1.0,
3563,1381,47,0.0,
3564,3434,278,1.0,
3565,1381,383,0.0,
3566,1381,19,0.0,
3567,2311,143,1.0,
3568,1381,360,0.0,
3569,1047,91,1.0,
3570,9,245,1.0,
3571,2469,208,0.0,
3572,2376,33,1.0,
3573,1381,525,0.0,
3574,3405,432,1.0,
3575,1381,403,0.0,
3576,3405,753,1.0,
3577,3143,756,1.0,
3578,1381,22,0.0,
3579,735,37,0.0,
3580,3405,33,1.0,
3581,2469,208,0.0,
3582,735,576,1.0,
3583,452,281,1.0,
3584,735,405,1.0,
3585,1542,405,1.0,
3586,1542,465,1.0,
3587,3405,494,1.0,
3588,2311,527,0.0,
3589,2311,143,0.0,
3590,496,202,1.0,
3591,735,405,1.0,
3592,2311,143,0.0,
3593,1456,321,1.0,
3594,2311,143,0.0,
3595,3405,42,1.0,
3596,452,453,1.0,
3597,947,502,1.0,
3598,1456,614,0.0,
3599,1374,289,1.0,
3600,253,497,0.0,
3601,2469,15,0.0,
3602,1047,487,1.0,
3603,631,448,1.0,
3604,1168,27,1.0,
3605,1653,123,1.0,
3606,253,508,0.0,
3607,253,508,1.0,
3608,1778,680,0.0,
3609,947,102,1.0,
3610,1778,89,1.0,
3611,2035,128,1.0,
3612,947,102,1.0,
3613,2034,29,1.0,
3614,2469,141,1.0,
3615,2523,496,1.0,
3616,2103,321,1.0,
3617,947,102,1.0,
3618,1065,90,1.0,
3619,590,88,1.0,
3620,1065,587,1.0,
3621,2963,23,1.0,
3622,1893,360,0.0,
3623,1893,360,1.0,
3624,947,54,1.0,
3625,1065,123,1.0,
3626,3255,292,0.0,
3627,2034,29,1.0,
3628,947,102,1.0,
3629,947,494,1.0,
3630,2133,91,0.0,
3631,1102,126,1.0,
3632,1102,126,0.0,
3633,1586,502,0.0,
3634,1102,102,0.0,
3635,1586,502,0.0,
3636,1586,502,0.0,
3637,947,41,1.0,
3638,2485,29,1.0,
3639,2485,775,1.0,
3640,3255,356,0.0,
3641,2932,321,1.0,
3642,1182,215,1.0,
3643,2764,475,1.0,
3644,840,147,0.0,
3645,1807,497,0.0,
3646,1807,497,1.0,
3647,1586,286,0.0,
3648,480,254,1.0,
3649,1182,502,1.0,
3650,840,274,1.0,
3651,1586,513,0.0,
3652,480,680,1.0,
3653,3160,279,1.0,
3654,3160,119,1.0,
3655,3397,508,1.0,
3656,1182,435,1.0,
3657,1182,435,1.0,
3658,2485,43,1.0,
3659,272,560,0.0,
3660,1586,513,1.0,
3661,1586,513,1.0,
3662,2932,450,0.0,
3663,2932,685,1.0,
3664,3132,587,1.0,
3665,3132,587,1.0,
3666,516,728,1.0,
3667,272,560,1.0,
3668,2852,509,1.0,
3669,1146,254,1.0,
3670,69,23,1.0,
3671,1586,252,0.0,
3672,2689,39,0.0,
3673,2689,39,0.0,
3674,2689,753,0.0,
3675,2932,311,1.0,
3676,69,23,1.0,
3677,3308,19,1.0,
3678,124,128,1.0,
3679,3308,19,0.0,
3680,2725,301,1.0,
3681,3255,453,0.0,
3682,2469,141,0.0,
3683,2852,431,1.0,
3684,2469,141,1.0,
3685,1586,254,0.0,
3686,516,100,0.0,
3687,69,90,1.0,
3688,109,576,1.0,
3689,516,100,1.0,
3690,3255,453,0.0,
3691,516,118,1.0,
3692,3235,49,1.0,
3693,564,520,1.0,
3694,1586,772,0.0,
3695,1586,772,1.0,
3696,1586,772,1.0,
3697,1523,278,1.0,
3698,1523,278,1.0,
3699,1523,278,1.0,
3700,2036,405,1.0,
3701,1586,510,1.0,
3702,2852,142,1.0,
3703,2469,141,1.0,
3704,1586,505,0.0,
3705,3235,49,1.0,
3706,1586,729,0.0,
3707,2852,94,1.0,
3708,163,110,0.0,
3709,1586,729,1.0,
3710,1586,82,0.0,
3711,163,110,1.0,
3712,552,482,1.0,
3713,1586,141,0.0,
3714,3447,46,1.0,
3715,3235,279,1.0,
3716,3255,717,0.0,
3717,1586,141,1.0,
3718,1586,475,0.0,
3719,516,353,1.0,
3720,2109,297,1.0,
3721,1586,475,1.0,
3722,2852,455,1.0,
3723,1586,81,0.0,
3724,516,726,1.0,
3725,1493,523,1.0,
3726,1408,447,0.0,
3727,1387,123,0.0,
3728,1586,81,0.0,
3729,1493,98,1.0,
3730,1387,72,0.0,
3731,1408,143,1.0,
3732,1387,143,0.0,
3733,516,168,1.0,
3734,1586,168,0.0,
3735,1387,754,1.0,
3736,1493,527,1.0,
3737,1408,185,0.0,
3738,1586,118,0.0,
3739,163,431,1.0,
3740,1493,205,1.0,
3741,1586,15,0.0,
3742,2905,408,1.0,
3743,2905,408,1.0,
3744,1387,714,0.0,
3745,2365,102,1.0,
3746,1493,52,1.0,
3747,1387,576,0.0,
3748,1387,163,0.0,
3749,1387,405,0.0,
3750,1387,37,0.0,
3751,1863,289,1.0,
3752,1387,168,0.0,
3753,1387,154,0.0,
3754,1408,20,0.0,
3755,1387,728,0.0,
3756,2509,508,1.0,
3757,1387,56,0.0,
3758,1387,208,0.0,
3759,1493,245,1.0,
3760,1586,493,0.0,
3761,1387,183,0.0,
3762,1408,119,0.0,
3763,1387,183,1.0,
3764,1408,681,0.0,
3765,2563,64,1.0,
3766,1493,19,1.0,
3767,1408,483,0.0,
3768,1408,284,0.0,
3769,1493,525,1.0,
3770,2936,303,1.0,
3771,924,168,1.0,
3772,1408,502,0.0,
3773,1387,56,0.0,
3774,1387,528,0.0,
3775,1387,758,0.0,
3776,1387,217,0.0,
3777,2469,141,1.0,
3778,1387,217,1.0,
3779,1387,726,0.0,
3780,1387,369,0.0,
3781,1629,494,1.0,
3782,1387,144,1.0,
3783,2688,180,1.0,
3784,1608,121,0.0,
3785,1608,380,0.0,
